19:37:00,141.42,141.44,141.42,141.44
19:38:00,141.44,141.45,141.44,141.45
19:39:00,141.45,141.45,141.44,141.44
19:40:00,141.44,141.45,141.44,141.45
19:41:00,141.44,141.45,141.44,141.44
19:42:00,141.45,141.45,141.43,141.43
19:43:00,141.43,141.44,141.43,141.43
19:44:00,141.43,141.44,141.42,141.43
19:45:00,141.43,141.44,141.42,141.43
19:46:00,141.43,141.44,141.43,141.44
19:47:00,141.43,141.45,141.43,141.45
19:48:00,141.45,141.45,141.45,141.45
19:49:00,141.45,141.45,141.45,141.45
19:50:00,141.46,141.46,141.44,141.44
19:51:00,141.44,141.46,141.44,141.46
19:52:00,141.46,141.49,141.46,141.48
19:53:00,141.49,141.5,141.49,141.5
19:54:00,141.51,141.51,141.48,141.49
19:55:00,141.49,141.49,141.48,141.48
19:56:00,141.49,141.49,141.44,141.45
19:57:00,141.44,141.45,141.41,141.42
19:58:00,141.42,141.43,141.42,141.42
19:59:00,141.42,141.44,141.42,141.43
20:00:00,141.44,141.45,141.43,141.45
20:01:00,141.44,141.45,141.44,141.44
20:02:00,141.44,141.46,141.44,141.46
20:03:00,141.45,141.46,141.45,141.46
20:04:00,141.46,141.46,141.46,141.46
20:05:00,141.46,141.46,141.46,141.46
20:06:00,141.46,141.46,141.46,141.46
20:07:00,141.47,141.47,141.47,141.47
20:08:00,141.47,141.48,141.47,141.47
20:09:00,141.47,141.47,141.46,141.47
20:10:00,141.47,141.47,141.47,141.47
20:11:00,141.47,141.47,141.47,141.47
20:12:00,141.47,141.47,141.47,141.47
20:13:00,141.47,141.48,141.47,141.48
20:14:00,141.49,141.49,141.48,141.49
20:15:00,141.49,141.49,141.49,141.49
20:16:00,141.49,141.49,141.48,141.48
20:17:00,141.49,141.49,141.49,141.49
20:18:00,141.49,141.5,141.48,141.5
20:19:00,141.5,141.5,141.49,141.49
20:20:00,141.5,141.5,141.49,141.49
20:21:00,141.49,141.49,141.49,141.49
20:22:00,141.5,141.5,141.49,141.49
20:23:00,141.49,141.49,141.49,141.49
20:24:00,141.49,141.49,141.49,141.49
20:25:00,141.49,141.49,141.49,141.49
20:26:00,141.49,141.49,141.49,141.49
20:27:00,141.49,141.49,141.49,141.49
20:28:00,141.49,141.49,141.48,141.48
20:29:00,141.47,141.48,141.47,141.48
